customer_id,name,state,age,is_married,customer_health_index
C5901,ryan levy,wisconsin,40,0,0.07462090820918776
C5902,brian hatfield,west virginia,49,1,0.7379644404653342
C5903,dawn delacruz,north carolina,70,1,0.34660529701668186
C5904,rodney lewis,utah,72,1,0.6424874837717086
C5905,diane miller,new hampshire,24,0,0.7538575389733388
C5906,edward solomon,south carolina,47,0,0.6527348230949772
C5907,darius everett,mississippi,63,1,0.87965201029746
C5908,melissa wright,wisconsin,87,0,0.7508907475174644
C5909,jason day,new york,58,1,0.4397715712022674
C5910,michael ruiz,michigan,70,0,0.19716280225673533
C5911,travis marshall,colorado,86,0,0.34279432499698415
C5912,brittany williams,idaho,87,0,0.562041746708059
C5913,joanna cole,mississippi,75,1,0.5900713960024303
C5914,kathleen thomas,illinois,27,0,0.6131763633301696
C5915,shannon anthony,indiana,41,1,0.4847041003003343
C5916,terri sheppard,iowa,56,0,0.17932006593948446
C5917,edgar bradley,tennessee,20,1,0.36547209028540506
C5918,hector nguyen,wyoming,90,1,0.5400088196125226
C5919,gloria bowen,tennessee,38,0,0.5974510233372968
C5920,marc rivera,illinois,66,1,0.08970567762302861
C5921,jody stewart,new hampshire,23,0,0.594174343395894
C5922,sara henderson,illinois,28,0,0.5449172804272633
C5923,breanna rodriguez,nevada,61,0,0.9709452570954088
C5924,patricia ramos,kansas,69,1,0.3780504959833212
C5925,desiree howard,arkansas,90,0,0.11250663956332152
C5926,gloria gilmore,maine,60,0,0.879995313402957
C5927,daniel houston,new hampshire,75,1,0.7091607572907166
C5928,jared carlson,virginia,50,0,0.6033221081426767
C5929,andrea myers,arizona,81,1,0.6039851087225334
C5930,eugene logan,north carolina,19,0,0.11259272889138239
C5931,zachary choi,nevada,51,1,0.9235422910208286
C5932,jennifer myers,nevada,27,0,0.14103245608919868
C5933,sharon williams,ohio,53,0,0.18063949895744547
C5934,chelsea anderson,montana,64,0,0.19118696495683452
C5935,katherine brown,iowa,74,1,0.3782834954139196
C5936,david drake,alaska,18,0,0.1942475327425095
C5937,jacob miller,indiana,31,1,0.35539635426868754
C5938,mary roberts,ohio,47,1,0.8622007135114821
C5939,bernard goodman,north carolina,29,0,0.8756736646982023
C5940,heather jackson,connecticut,37,0,0.5315777162998375
C5941,mrs. theresa murray,massachusetts,86,1,0.02121278971231111
C5942,yolanda hartman,pennsylvania,50,0,0.9390711945436184
C5943,michael smith,tennessee,57,1,0.4353130415731574
C5944,kathleen crane,delaware,35,0,0.9562933567880534
C5945,cody hess,louisiana,81,1,0.16427088116062194
C5946,patrick williams,iowa,24,0,0.9170037709991948
C5947,justin lane,delaware,68,1,0.6474947481705041
C5948,kaitlin williams,pennsylvania,66,1,0.8257528032891875
C5949,robert mejia,oklahoma,73,1,0.20959180270402666
C5950,mark montgomery,colorado,79,1,0.4620174848033881
C5951,meghan kelley,kentucky,77,1,0.8060506546940887
C5952,benjamin young,missouri,34,0,0.6878549536436663
C5953,linda jackson,pennsylvania,68,0,0.3924875517346057
C5954,terry holloway,south dakota,23,1,0.3431112284261164
C5955,robert shepherd,montana,82,0,0.39612808852151793
C5956,richard carter,west virginia,35,1,0.498417396848693
C5957,kimberly cruz,nebraska,25,0,0.129121876395343
C5958,alicia rowe,virginia,36,0,0.38778273919577166
C5959,julie simon,new mexico,27,1,0.9908338677269327
C5960,theresa glenn,montana,35,1,0.04040650277534508
C5961,nicholas young,georgia,41,0,0.31426318857278424
C5962,susan jordan,texas,67,1,0.7706833211052754
C5963,jennifer moses,virginia,36,1,0.6783021614417686
C5964,matthew miller,alaska,57,1,0.8784976056803618
C5965,john miller,new hampshire,32,0,0.042863468297894225
C5966,sierra torres,california,29,1,0.8639611449574442
C5967,jennifer wyatt,new hampshire,57,0,0.3720700868982949
C5968,nicholas rivas,tennessee,51,1,0.38552032973874306
C5969,scott moore,montana,43,1,0.052778630419120565
C5970,loretta hernandez,alaska,23,0,0.7704924194633848
C5971,theresa simmons,ohio,58,0,0.9844824700915599
C5972,john smith dds,rhode island,55,1,0.07945084196753438
C5973,luke walsh,virginia,41,0,0.276200822416654
C5974,stacy anderson,iowa,50,1,0.0571177268432137
C5975,madison palmer,minnesota,60,1,0.10920088488469615
C5976,nancy montgomery,massachusetts,31,0,0.7703456720444805
C5977,amanda gibson,south dakota,40,0,0.12711523898764376
C5978,roger martinez,connecticut,30,0,0.36623380534683325
C5979,stephanie cain,montana,28,1,0.14425515320967253
C5980,tiffany kelly,maryland,69,1,0.3088090323849715
C5981,molly chang,mississippi,41,0,0.9680898495043521
C5982,casey valdez,new york,63,0,0.7828786495336757
C5983,monica wilkins,new mexico,90,1,0.8587348841301269
C5984,matthew vega,arkansas,51,1,0.23012152493607618
C5985,jack flores,idaho,70,1,0.4557702694591924
C5986,mary smith,wisconsin,80,0,0.9419982324852322
C5987,heather ellis,montana,77,1,0.3784136927579109
C5988,crystal munoz,colorado,69,0,0.3991540903677704
C5989,morgan taylor,maryland,24,1,0.8048868143766501
C5990,anna hall,louisiana,78,1,0.23422898663942382
C5991,autumn robertson,ohio,62,1,0.9955728652857126
C5992,crystal mayer,alabama,69,1,0.4690060098800558
C5993,michael scott,wisconsin,23,0,0.915207770098475
C5994,michele flores,oregon,22,0,0.7003937044767576
C5995,molly graves,maryland,38,1,0.996710730213555
C5996,scott robertson,minnesota,45,0,0.12197285035859484
C5997,benjamin jennings,colorado,41,0,0.19110790695047586
C5998,rebecca reynolds,oklahoma,73,1,0.3151768513608496
C5999,carly gibson,iowa,27,1,0.6174885126166437
C6000,maria jackson,oregon,41,1,0.46949063243723876
C6001,ryan robertson,north carolina,57,1,0.02390326051794145
C6002,regina ali,south carolina,56,0,0.6742114331788815
C6003,gary berry,alabama,77,1,0.16597150074951184
C6004,matthew brown,washington,31,1,0.08631783209409483
C6005,michael bradley,indiana,77,0,0.9626727873435557
C6006,jeffery brady,north carolina,60,1,0.15122332844191322
C6007,daniel owens,north dakota,69,1,0.005624533000328946
C6008,james davis,florida,76,0,0.29813497475626516
C6009,monica young,new hampshire,50,1,0.08282931493709444
C6010,dr. elizabeth gutierrez,nebraska,30,1,0.8092409399837681
C6011,elizabeth park,south carolina,18,0,0.28459725692017146
C6012,justin johnson,oklahoma,18,0,0.9128090185732096
C6013,gina johnston,mississippi,49,1,0.19496376880092126
C6014,april alvarez,mississippi,23,1,0.9896814460856571
C6015,emily chavez,new hampshire,89,0,0.11360359685121657
C6016,john watson,north dakota,36,0,0.0970768294792429
C6017,daniel stanley,wyoming,28,0,0.2806657506390663
C6018,jaclyn ortega,oregon,43,0,0.8628918199984512
C6019,mark bell,kentucky,51,0,0.9828477901913621
C6020,thomas white,virginia,78,0,0.3789896912010836
C6021,elizabeth vaughn,louisiana,55,1,0.7593457289710438
C6022,alicia thomas,kansas,66,0,0.6279417052891962
C6023,carolyn dillon,south dakota,42,0,0.8520046353030579
C6024,patrick day,mississippi,42,1,0.25625721921541045
C6025,samuel bass,rhode island,46,1,0.05763227647663305
C6026,samantha young,indiana,73,0,0.23510531726829165
C6027,john hill,rhode island,20,1,0.10670953257728022
C6028,ricky jones,alabama,77,1,0.779492770052916
C6029,nicholas butler,maryland,75,1,0.08585416188592931
C6030,jordan martinez,ohio,64,0,0.6197434562938562
C6031,jacqueline reed,montana,63,1,0.6647210608466677
C6032,susan sutton,nevada,69,0,0.1516348391570187
C6033,john kirk,new york,35,1,0.2954762615944818
C6034,karen lee,arkansas,77,0,0.7349162169726228
C6035,debbie wong,alaska,85,0,0.01553798165938014
C6036,victoria jacobs,new york,67,1,0.4377364623207519
C6037,courtney cooper dvm,missouri,68,1,0.43762587579315104
C6038,william bernard,alabama,57,1,0.11155431220830103
C6039,ryan reed,louisiana,36,0,0.1739932081150909
C6040,joseph coleman,alabama,69,1,0.5778923832161353
C6041,tara davis,virginia,35,1,0.3708407019714032
C6042,jacqueline thompson,delaware,61,1,0.2511922954742094
C6043,adam gonzalez,oregon,74,1,0.5186356279684539
C6044,savannah mahoney,indiana,58,0,0.7366752563329529
C6045,paul wilson,louisiana,67,0,0.8408602275590296
C6046,frank day,utah,90,0,0.7261778506511801
C6047,emma jones,missouri,18,1,0.8857619924697453
C6048,ruth fox,north carolina,54,0,0.7453291909284933
C6049,michael fletcher,maryland,23,1,0.6823718580287492
C6050,george rodgers,louisiana,40,0,0.6924823776110846
C6051,teresa kent,idaho,36,1,0.29739110573183514
C6052,erica costa,louisiana,69,0,0.7264573065296571
C6053,spencer turner,iowa,67,0,0.4289970777340478
C6054,erica payne,south carolina,82,1,0.46395282343746336
C6055,sarah gonzalez,wisconsin,38,0,0.4660818774872738
C6056,frances williams,california,90,0,0.8489651408660137
C6057,jeff warner,illinois,26,0,0.8938776930047783
C6058,leah johnson,maryland,91,0,0.15814247499244038
C6059,logan carter,illinois,20,0,0.9381831135851098
C6060,jennifer lewis,iowa,33,0,0.9000177410741681
C6061,patricia obrien,south dakota,72,1,0.7521840643865112
C6062,luke stone,utah,21,0,0.7184460285832891
C6063,derrick moreno,texas,69,1,0.7704564687081091
C6064,robert brown,connecticut,29,1,0.1418885104073324
C6065,cathy clark,rhode island,36,1,0.8111685248828211
C6066,denise dean,west virginia,68,1,0.12422966746143949
C6067,juan wilson,oklahoma,67,1,0.7478204558481318
C6068,steve freeman,texas,21,1,0.9470043977996249
C6069,tom rush,maine,45,0,0.8218216999547105
C6070,billy vaughn,alabama,18,1,0.9850226175025388
C6071,elizabeth washington,new hampshire,85,1,0.9022750790821177
C6072,william gonzalez,utah,84,0,0.30977647203985825
C6073,evelyn roberts phd,virginia,26,0,0.8641275393873326
C6074,mark valentine,texas,29,1,0.8187231728783507
C6075,heather berg md,vermont,26,1,0.773325782708693
C6076,joshua myers,oregon,37,1,0.09919893153543613
C6077,christina morales,vermont,84,1,0.7503489212341644
C6078,andrea harmon,west virginia,29,0,0.8327471375925312
C6079,meghan durham,nevada,62,0,0.18788448110697464
C6080,lori booth,kentucky,77,1,0.01285763154533659
C6081,darlene jones,kansas,63,1,0.6549159183956477
C6082,norman peters,california,83,1,0.09650284975490053
C6083,joe lee,hawaii,24,0,0.20831471366868304
C6084,samuel boyd,oklahoma,38,1,0.038496818922564624
C6085,johnny gregory,new york,82,1,0.0012820420655260678
C6086,nicholas jones,alabama,27,0,0.16382150554129182
C6087,brenda walker,idaho,67,0,0.6017128988494004
C6088,lisa george,hawaii,37,1,0.9176972331144351
C6089,amber nguyen,delaware,60,1,0.13979084337507952
C6090,crystal mercado,montana,60,0,0.8721615714764064
C6091,linda goodwin,maryland,66,0,0.2950616119510924
C6092,holly hensley,washington,32,0,0.8485176424073834
C6093,nancy baker,maryland,50,0,0.5017810328183095
C6094,cynthia robertson,alabama,30,0,0.20762625461399176
C6095,cole lopez,colorado,51,1,0.65870994745413
C6096,brenda richmond,montana,21,0,0.18158953428125768
C6097,connie watkins,vermont,55,1,0.9509254967419145
C6098,lisa johnson,hawaii,88,0,0.9178308741527254
C6099,teresa klein,georgia,76,0,0.22408445910118502
C6100,joshua johnson,virginia,43,0,0.6315761400746817
C6101,rhonda gibbs,california,31,1,0.6705796326187781
C6102,richard drake,vermont,77,1,0.8447883768014252
C6103,laura boyd,connecticut,56,0,0.4941249569501499
C6104,benjamin smith,nevada,83,1,0.4907697085345476
C6105,wendy vasquez,california,68,1,0.8059887323790306
C6106,meghan mcgee,tennessee,84,1,0.6873031193725556
C6107,william webster,nevada,52,1,0.8575224395621721
C6108,matthew smith,missouri,75,1,0.05545073490391017
C6109,dana jenkins,rhode island,58,1,0.6280623949922725
C6110,robin martin,minnesota,60,0,0.38724374594772626
C6111,daniel stone,alaska,19,0,0.5342362039085383
C6112,melanie clay,west virginia,65,1,0.3248009585358128
C6113,george lewis,new york,59,0,0.5285629535087418
C6114,gregory stevens,kansas,48,1,0.16164097145753165
C6115,rhonda morgan,california,21,0,0.762633780834824
C6116,david richardson,illinois,53,0,0.383278145678666
C6117,joseph underwood,delaware,28,1,0.6539720365782142
C6118,marvin camacho,tennessee,63,0,0.26400089427811
C6119,joseph williams,oregon,63,1,0.7545185023379908
C6120,erica galloway,oregon,76,1,0.6092513409044146
C6121,nicolas chavez,hawaii,27,1,0.16257458577064454
C6122,diane ray,tennessee,87,0,0.3445642659897675
C6123,colleen meadows,alaska,84,1,0.02740511488580144
C6124,tanya williams,new york,46,0,0.5879415330520797
C6125,gina walker,north dakota,28,0,0.14773341501434045
C6126,crystal rodriguez,arkansas,35,1,0.5119354988699555
C6127,david lawson,florida,76,0,0.212019678451141
C6128,sonya spencer,wyoming,24,1,0.8885376237160368
C6129,helen mcbride,colorado,52,0,0.719580617623598
C6130,molly ross,kansas,85,0,0.9187131305156362
C6131,nicole patterson,oregon,87,1,0.3539517364072363
C6132,colin anderson,west virginia,37,1,0.7189601925671201
C6133,ronald brown,texas,48,0,0.10475094230489079
C6134,donald diaz,maine,44,1,0.04060667087782455
C6135,ronald lopez,louisiana,60,0,0.23541205396925635
C6136,brian goodman,indiana,62,0,0.5599907805475436
C6137,jeanne cox,minnesota,60,0,0.7373803023407555
C6138,corey gross,oregon,25,1,0.3588097280119741
C6139,dawn rodriguez,maryland,89,1,0.9113150384147941
C6140,lawrence wilson,oregon,59,0,0.3014209553187336
C6141,tonya strickland,south dakota,71,1,0.08888954432195129
C6142,molly patterson,washington,26,1,0.07204806733381652
C6143,dr. stephanie reed,pennsylvania,23,0,0.608999640367466
C6144,tamara davis,arizona,56,0,0.6541396083910915
C6145,thomas dudley,new hampshire,49,1,0.1769133091699553
C6146,jesse washington,montana,83,1,0.04201264737960353
C6147,evelyn smith,new hampshire,46,0,0.6744130689669414
C6148,lindsay hayes,wyoming,25,1,0.6093200583395774
C6149,justin nelson,north dakota,50,0,0.6459426228506132
C6150,gloria snyder,tennessee,89,0,0.2819191591402892
C6151,felicia morales,wisconsin,77,1,0.876302930208437
C6152,tyler anderson,idaho,27,0,0.5209028267240069
C6153,jennifer oliver,georgia,33,0,0.034788980097075206
C6154,rhonda franklin,alabama,31,1,0.6747500131116206
C6155,michael thompson,montana,54,1,0.8354255520325572
C6156,nicholas white,missouri,77,1,0.8237198087191238
C6157,alexander morgan,massachusetts,77,0,0.22438847130985629
C6158,erin benitez,north carolina,30,1,0.6529791761149961
C6159,amanda rivas,maine,24,1,0.42135985220538763
C6160,becky sutton,colorado,88,1,0.25106721501041784
C6161,aaron silva,connecticut,81,0,0.38362688143327006
C6162,monica lee,south carolina,27,0,0.835696555187451
C6163,jamie wright,mississippi,60,1,0.7191309904057502
C6164,jonathon martinez,new york,19,0,0.7929128179084819
C6165,william poole,missouri,50,0,0.5622354987866509
C6166,dr. michael wise dds,utah,81,1,0.4758843859753017
C6167,david miller,connecticut,43,1,0.2551718300878604
C6168,blake cook,new hampshire,24,0,0.4696228101669142
C6169,christopher khan,mississippi,90,1,0.37960693300401893
C6170,gregory olson,nebraska,31,0,0.0564728964825415
C6171,robert mckee,vermont,51,1,0.6400628502953533
C6172,laura dudley,tennessee,35,0,0.9790922210187217
C6173,danielle garrett,michigan,56,0,0.9443854439700239
C6174,taylor waters,hawaii,56,1,0.6962263835026562
C6175,andrew lamb,idaho,66,1,0.040094349189153444
C6176,melissa lynn,alabama,86,0,0.9332626916896886
C6177,connie boyer,utah,30,1,0.38356067367139257
C6178,jennifer larson,minnesota,18,1,0.08736536769494829
C6179,joe williams,rhode island,70,1,0.9286506621488807
C6180,marc perez,pennsylvania,30,0,0.5505261737587139
C6181,julie freeman,tennessee,52,1,0.9084262951125859
C6182,charles brown,arkansas,52,0,0.791311272067096
C6183,patrick edwards,iowa,34,0,0.5018426876827952
C6184,anna walker,alabama,45,1,0.6619830297207467
C6185,brooke steele,oklahoma,91,1,0.6569836598291408
C6186,dr. joshua roach,michigan,73,1,0.3601367334996515
C6187,mark ritter,massachusetts,62,0,0.935441406066237
C6188,preston medina,rhode island,42,1,0.8506179997529655
C6189,peter sanchez,illinois,64,1,0.6480733511711184
C6190,denise williams,connecticut,19,1,0.6050260204226392
C6191,anna kennedy,utah,33,1,0.6849969941261603
C6192,joshua novak,michigan,78,0,0.8453739274123542
C6193,natasha wheeler,kansas,85,0,0.22113023777130247
C6194,elizabeth bautista,california,54,1,0.25510362769887707
C6195,adam robinson,rhode island,21,1,0.3118058160706866
C6196,antonio caldwell,new mexico,88,1,0.25171601102493146
C6197,jane wallace,texas,34,0,0.3615449476577476
C6198,stacy orr,arkansas,26,1,0.06785868078891366
C6199,brandon scott,alaska,38,1,0.9035516077105282
C6200,isaiah solis,missouri,63,0,0.17794898551707838
C6201,matthew gibson,kansas,56,1,0.6386664164341496
C6202,danny rhodes,missouri,51,1,0.9938495631558473
C6203,karen williams,north carolina,70,1,0.4001944048766187
C6204,margaret luna md,mississippi,42,0,0.8774410816090621
C6205,nathan richard,new jersey,81,1,0.4799099168766435
C6206,rose jones,illinois,58,0,0.08990839433248166
C6207,michael hernandez,hawaii,32,0,0.21656584784697608
C6208,keith herrera,new hampshire,52,1,0.18652903359439987
C6209,james ruiz,indiana,45,0,0.06615331804102564
C6210,dawn kelly,virginia,91,0,0.9709832193777739
C6211,zachary williams,hawaii,28,0,0.32150281681161663
C6212,victoria hughes,texas,29,1,0.6960015456990265
C6213,jill mccann,north dakota,30,1,0.989787344389017
C6214,christopher white,alabama,64,1,0.4819616915857309
C6215,aaron vasquez,wisconsin,79,0,0.12036956936709708
C6216,brenda romero,north dakota,85,0,0.27086979664640753
C6217,tanner moore,mississippi,68,1,0.5481362115894811
C6218,jesus bryant,west virginia,82,0,0.2239946716607104
C6219,lindsey davenport,arkansas,50,0,0.09077545134633147
C6220,philip lee,kansas,50,0,0.8025443152321344
C6221,amanda johnson,texas,58,0,0.25801625584738197
C6222,david smith,wyoming,69,1,0.06992393177877232
C6223,daniel andrews,new mexico,74,0,0.34293022645550697
C6224,matthew johnson,new hampshire,48,1,0.7117659335576999
C6225,joshua henderson,arkansas,50,0,0.4818407624629588
C6226,chris hodges,michigan,18,1,0.37765039360931263
C6227,joseph clements,nebraska,21,1,0.4861053635608579
C6228,jonathan carroll,florida,48,0,0.32458077206290437
C6229,theresa johnson,massachusetts,88,1,0.8765035507536254
C6230,nicole vargas,ohio,86,0,0.6460447075685433
C6231,mary cooper,tennessee,79,0,0.12964969299368434
C6232,mark porter,nevada,75,0,0.5815003441313558
C6233,glenda scott,texas,59,0,0.4714960414630459
C6234,amber miller,connecticut,85,1,0.6724209095963567
C6235,victoria montgomery,minnesota,34,0,0.7122036964603349
C6236,gregory smith,rhode island,19,0,0.9711836070456263
C6237,sean snyder,pennsylvania,33,0,0.6973301977819371
C6238,megan stewart,nevada,57,0,0.45740254208614717
C6239,shari fuller,michigan,35,1,0.6943440101635779
C6240,gregory griffith,indiana,89,1,0.31598525033604785
C6241,william stewart,hawaii,57,0,0.3515549073073173
C6242,jennifer kane,pennsylvania,90,1,0.49356985998687164
C6243,hector koch,south dakota,70,1,0.9040126926164181
C6244,april luna,north carolina,31,1,0.889408498291034
C6245,elizabeth mcmillan,massachusetts,67,1,0.6713002576891093
C6246,richard moore,arizona,79,0,0.6014941591067732
C6247,tracy dixon,texas,69,0,0.6627552625511882
C6248,johnny jones,mississippi,85,0,0.7872229884326446
C6249,elizabeth santiago,nebraska,79,0,0.2037980579183265
C6250,michael zuniga,colorado,53,1,0.9008957021156809
C6251,renee dominguez,massachusetts,64,0,0.17863312586614966
C6252,zachary hodges,pennsylvania,73,0,0.14179230910840668
C6253,clinton george,maine,34,0,0.10623985908722144
C6254,mrs. haley cook md,utah,81,1,0.8533173865146788
C6255,carl franco,kansas,76,0,0.8506074762620953
C6256,thomas alvarez,maryland,55,0,0.3187696883953227
C6257,taylor guerra md,mississippi,56,1,0.3504928479610654
C6258,joseph rodriguez,new jersey,91,0,0.415779312050625
C6259,jeffrey ruiz,pennsylvania,39,0,0.2728880624625316
C6260,darius perez,arkansas,45,1,0.8871541798984245
C6261,connie zamora,tennessee,71,0,0.011162204407020093
C6262,james walker,hawaii,82,1,0.39801634668957864
C6263,yvonne hughes,minnesota,82,1,0.946175157519426
C6264,michael simpson,nebraska,21,1,0.772881217778941
C6265,justin potter,kentucky,18,1,0.6622982615162797
C6266,david white,alaska,78,1,0.051981643753708284
C6267,robin ayers,connecticut,61,0,0.26183156886779346
C6268,darryl zuniga,ohio,29,0,0.1505508761148281
C6269,brandy becker,massachusetts,65,1,0.8327664936155831
C6270,alexis day,hawaii,90,1,0.31229217766884887
C6271,cynthia johnson,california,32,1,0.9209563188880522
C6272,jason johnson,montana,83,0,0.8146306146671032
C6273,james torres,delaware,58,0,0.5943782497558193
C6274,alexandria mckenzie,utah,66,1,0.8591668448313855
C6275,kyle haynes,oregon,91,0,0.34336309723862724
C6276,ashley miller,california,20,0,0.8039444495117305
C6277,carol cooper,maine,42,1,0.7246886198542212
C6278,amanda jensen,new hampshire,24,0,0.4784380716875819
C6279,destiny joseph,mississippi,18,1,0.9582956133177039
C6280,clayton hall,maine,63,0,0.5849360318797888
C6281,connie fuentes,north dakota,54,0,0.41367752616311726
C6282,mr. adam fitzpatrick,south carolina,50,1,0.37426246011937236
C6283,kimberly henderson,maine,77,1,0.4420995866187565
C6284,austin rhodes,mississippi,38,0,0.5631431923270884
C6285,michael spears,kansas,43,1,0.583469623141921
C6286,alan ryan,virginia,76,1,0.23613272363585125
C6287,donna harmon,colorado,40,1,0.25183622490300805
C6288,justin howard,illinois,35,1,0.48641304742391966
C6289,dylan dorsey,rhode island,20,0,0.8942922758787104
C6290,randy shaffer,michigan,18,1,0.3440407913469826
C6291,tara mcfarland,south dakota,49,0,0.4746502603961038
C6292,lauren silva,louisiana,26,0,0.6211162314905398
C6293,emily green,vermont,45,1,0.5154440646497012
C6294,sandra warren,california,41,1,0.7895486664902372
C6295,marcia dunlap,florida,42,0,0.6457499380047417
C6296,michael martin,texas,91,0,0.5818938910361809
C6297,miss anna johnson,indiana,52,1,0.6338672375565819
C6298,david russell,pennsylvania,44,0,0.8459140849193932
C6299,veronica johnson,delaware,18,0,0.6022996756562338
C6300,megan le,west virginia,19,1,0.30330250078642085
C6301,sara hansen,indiana,64,0,0.9712412031250395
C6302,robert parker,massachusetts,31,1,0.9826627113438878
C6303,kelly fitzgerald,montana,79,0,0.9859831475485026
C6304,stephanie mayo,arizona,62,1,0.6124958720045485
C6305,diane rubio,kentucky,26,1,0.8470843250960229
C6306,jeffrey campbell,alabama,48,1,0.7864963948868793
C6307,billy alvarez,south dakota,87,1,0.008152721956096287
C6308,andrew meadows,utah,89,1,0.8851964029185712
C6309,brian hardin,tennessee,82,0,0.7508963379333307
C6310,sarah odonnell,mississippi,54,0,0.18985087530206035
C6311,laura carlson,oregon,50,0,0.3317686287645163
C6312,michael hall,wisconsin,75,0,0.8710390471473848
C6313,steven gonzales,colorado,78,1,0.009700317282181237
C6314,cassandra vance,new mexico,91,0,0.6707234254023972
C6315,timothy ellison,south carolina,26,1,0.0954151527624697
C6316,christina campbell,wyoming,58,0,0.9891190430080397
C6317,denise castillo,new york,71,1,0.6332760933611424
C6318,mary mckenzie,montana,91,0,0.7838747434887894
C6319,ronald morrison,missouri,53,0,0.040142140532653414
C6320,michael smith,north dakota,84,1,0.09161625562887787
C6321,jonathan clark,alabama,25,0,0.03706638442170196
C6322,donald copeland,minnesota,70,1,0.5787449814081782
C6323,joseph miller,arkansas,51,1,0.28805726657364494
C6324,danny bass,north carolina,25,1,0.6769165157878702
C6325,michelle fox,washington,57,1,0.42805695524250786
C6326,leslie norton,west virginia,28,0,0.6875147583756951
C6327,thomas parks,florida,35,1,0.6663980650466723
C6328,stacey chandler,idaho,33,0,0.9249427626505695
C6329,michael robinson,massachusetts,48,1,0.24400428128715146
C6330,manuel williams,indiana,18,1,0.8584255336661554
C6331,sarah jones,iowa,53,1,0.6384493086365284
C6332,jocelyn franco,north carolina,79,0,0.3192186929154148
C6333,jonathan spencer,ohio,74,0,0.4845069860040708
C6334,jake harris,connecticut,24,1,0.9451382900495647
C6335,melissa bradley,tennessee,74,0,0.11530293643029044
C6336,tracy williams,vermont,21,0,0.5347768258576527
C6337,joel kemp,wyoming,74,1,0.6273882329172952
C6338,trevor morrison,colorado,52,1,0.10813340956413298
C6339,andrew adams,connecticut,82,0,0.2987695582734642
C6340,raymond friedman,louisiana,35,0,0.4335563681760395
C6341,martin gibbs,vermont,26,0,0.41745161910879824
C6342,charles martin,connecticut,58,0,0.9612427500754966
C6343,alvin martinez,kansas,77,0,0.7555600415386481
C6344,tara gonzalez,new jersey,58,1,0.14564866067214388
C6345,chase anderson,minnesota,48,1,0.12180972827181347
C6346,peter richardson,delaware,74,0,0.9698918230711724
C6347,david harvey,ohio,24,1,0.004533959020277756
C6348,linda johnson,kansas,36,0,0.011506829576805488
C6349,scott cole,south carolina,76,1,0.8278637070980353
C6350,mr. joshua marshall,new mexico,46,0,0.09948839920325547
C6351,jeffrey marquez,vermont,75,1,0.35649748694226346
C6352,wayne contreras,north carolina,51,0,0.9743263688554344
C6353,courtney perez,kansas,59,0,0.22011016867529187
C6354,nathaniel williams,iowa,62,1,0.4162904790685107
C6355,marissa stephenson,north carolina,89,1,0.8732960019658808
C6356,jonathan jones,washington,75,1,0.09992224279699147
C6357,jane silva,arizona,78,0,0.6021460792052354
C6358,justin torres,georgia,68,0,0.18637243446120522
C6359,christopher lee,new york,54,1,0.01658274298619289
C6360,jasmine ayala,kentucky,34,1,0.5806768790261272
C6361,thomas young,missouri,69,1,0.5930416840798151
C6362,jessica dunn,vermont,70,1,0.9433060773562192
C6363,leonard harris,minnesota,77,1,0.4314787409391381
C6364,barry gross,south dakota,90,0,0.9576487719760716
C6365,shannon day,north dakota,63,0,0.8958759096007215
C6366,thomas hicks,north carolina,29,0,0.7595002748923043
C6367,timothy smith,missouri,53,0,0.7500820421443671
C6368,william young,indiana,37,1,0.3053744898855909
C6369,timothy davis,alabama,37,0,0.7687211193160616
C6370,laura jimenez,minnesota,24,0,0.42515797029436686
C6371,brittany yu,pennsylvania,85,0,0.7688632828581159
C6372,paul norton,pennsylvania,90,1,0.8868432383963782
C6373,madison mclaughlin,washington,84,1,0.8758792906303461
C6374,karen sanders,minnesota,90,0,0.017243641290582645
C6375,gary davis,illinois,30,1,0.2114067810580611
C6376,glenda cooper,pennsylvania,50,0,0.18799983803423825
C6377,susan hart,tennessee,18,1,0.2043635259254466
C6378,mrs. amanda underwood,new mexico,59,1,0.07651554457086662
C6379,catherine stewart,mississippi,84,0,0.6968381643856009
C6380,christopher bailey,wyoming,52,1,0.8314997722750335
C6381,gwendolyn park,nebraska,80,0,0.7149358656707393
C6382,adam bryant,michigan,80,1,0.06135374999720389
C6383,keith stewart dds,oregon,23,0,0.5070851940151914
C6384,andre wiley,iowa,45,1,0.43071021280912525
C6385,maurice allen,indiana,19,0,0.44054135751733214
C6386,susan sullivan,florida,59,0,0.8617552795288344
C6387,alejandra carter,utah,90,1,0.8515607141203305
C6388,roberta durham,nebraska,87,1,0.9446679192240643
C6389,nicolas frey,kentucky,35,0,0.02960404609920264
C6390,victoria thomas,west virginia,89,0,0.988960657456625
C6391,caleb lewis,north carolina,60,0,0.8751468254794054
C6392,brittney perez,connecticut,39,1,0.308803264735078
C6393,ashley tate,hawaii,38,0,0.013944354859520391
C6394,jeremy johnson,nebraska,47,1,0.8964600166863643
C6395,joshua davis,texas,70,0,0.4940136482060299
C6396,hannah lopez,indiana,77,0,0.6273783445383357
C6397,monique barron,georgia,20,1,0.12897685328777275
C6398,katelyn lopez,rhode island,60,0,0.8959902806552891
C6399,ethan marshall,new mexico,21,1,0.35540487150310407
C6400,ethan ruiz,new hampshire,62,0,0.7303523135177212
C6401,charles hill,illinois,69,1,0.255611356055347
C6402,kimberly larson,connecticut,48,1,0.9260073891060879
